date,tariff,rule,alpha,flex_share,L0_kWh,L_shifted_kWh,shift_potential_kWh,shift_out_kWh,shift_in_kWh,unallocated_shift_kWh,emission_base_kgCO2,emission_shifted_kgCO2,cost_base_EUR,cost_shifted_EUR,max_L0_kWh,max_L_shifted_kWh,daily_peak_cap_kWh,ramp_limit_kWh,ramp_violation,peak_violation,max_energy_difference_kWh,emission_reduction_kgCO2,cost_change_EUR,energy_conservation_error_kWh
2023-05-22,rtp,C,0.5,0.15,7.41,7.41,0.11655000000000001,0.11655,0.11655000000000001,1.3877787807814457e-17,0.8565035299999998,0.8527930939999998,0.6579393999999998,0.6552200589999999,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.0037104359999999836,-0.0027193409999999307,0.0
2023-05-22,rtp,C,0.5,0.2,7.41,7.41,0.1554,0.1554,0.1554,0.0,0.8565035299999998,0.8515562819999998,0.6579393999999998,0.6543136119999999,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.004947248000000015,-0.0036257879999999076,0.0
2023-05-22,rtp,C,0.75,0.1,7.41,7.41,0.09810000000000002,0.0981,0.09810000000000002,1.3877787807814457e-17,0.8565035299999998,0.8529121899999998,0.6579393999999998,0.6568076239999999,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.003591339999999943,-0.0011317759999999177,0.0
2023-05-22,rtp,C,0.75,0.15,7.41,7.41,0.14715,0.14715,0.14715,2.7755575615628914e-17,0.8565035299999998,0.8511165199999998,0.6579393999999998,0.6562417359999999,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.00538700999999997,-0.0016976639999999321,0.0
2023-05-22,rtp,C,0.75,0.2,7.41,7.41,0.19620000000000004,0.1962,0.19620000000000004,2.7755575615628914e-17,0.8565035299999998,0.8493208499999998,0.6579393999999998,0.6556758479999999,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.007182679999999997,-0.0022635519999999465,0.0
2023-05-22,rtp,C,1.0,0.1,7.41,7.41,0.09810000000000002,0.0981,0.09810000000000002,1.3877787807814457e-17,0.8565035299999998,0.8529121899999998,0.6579393999999998,0.6568076239999999,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.003591339999999943,-0.0011317759999999177,0.0
2023-05-22,rtp,C,1.0,0.15,7.41,7.41,0.14715,0.14715,0.14715,2.7755575615628914e-17,0.8565035299999998,0.8511165199999998,0.6579393999999998,0.6562417359999999,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.00538700999999997,-0.0016976639999999321,0.0
2023-05-22,rtp,C,1.0,0.2,7.41,7.41,0.19620000000000004,0.1962,0.19620000000000004,2.7755575615628914e-17,0.8565035299999998,0.8493208499999998,0.6579393999999998,0.6556758479999999,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.007182679999999997,-0.0022635519999999465,0.0
2023-05-22,tou,A,,0.1,7.41,7.41,0.0926,0.0926,0.0926,0.0,0.8565035299999998,0.8545092599999998,0.6568191118131866,0.656393515598901,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.0019942699999999647,-0.00042559621428561734,0.0
2023-05-22,tou,A,,0.15,7.41,7.41,0.1389,0.1389,0.1389,0.0,0.8565035299999998,0.8535121249999998,0.6568191118131866,0.6561807174917581,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.002991404999999947,-0.000638394321428537,0.0
2023-05-22,tou,A,,0.2,7.41,7.41,0.1852,0.1852,0.1852,0.0,0.8565035299999998,0.8525149899999999,0.6568191118131866,0.6559679193846153,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.003988539999999929,-0.0008511924285713457,0.0
2023-05-22,tou,B,,0.1,7.41,7.41,0.09810000000000002,0.0981,0.09810000000000002,1.3877787807814457e-17,0.8565035299999998,0.8529121899999998,0.6568191118131866,0.656468513936813,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.003591339999999943,-0.00035059787637359285,0.0
2023-05-22,tou,B,,0.15,7.41,7.41,0.14715,0.14715,0.14715,2.7755575615628914e-17,0.8565035299999998,0.8511165199999998,0.6568191118131866,0.6562932149986263,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.00538700999999997,-0.0005258968145603893,0.0
2023-05-22,tou,B,,0.2,7.41,7.41,0.19620000000000004,0.1962,0.19620000000000004,2.7755575615628914e-17,0.8565035299999998,0.8493208499999998,0.6568191118131866,0.6561179160604395,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.007182679999999997,-0.0007011957527471857,0.0
2023-05-22,tou,C,0.0,0.1,7.41,7.41,0.0926,0.0926,0.0926,0.0,0.8565035299999998,0.8545092599999998,0.6568191118131866,0.656393515598901,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.0019942699999999647,-0.00042559621428561734,0.0
2023-05-22,tou,C,0.0,0.15,7.41,7.41,0.1389,0.1389,0.1389,0.0,0.8565035299999998,0.8535121249999998,0.6568191118131866,0.6561807174917581,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.002991404999999947,-0.000638394321428537,0.0
2023-05-22,tou,C,0.0,0.2,7.41,7.41,0.1852,0.1852,0.1852,0.0,0.8565035299999998,0.8525149899999999,0.6568191118131866,0.6559679193846153,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.003988539999999929,-0.0008511924285713457,0.0
2023-05-22,tou,C,0.25,0.1,7.41,7.41,0.0926,0.0926,0.0926,0.0,0.8565035299999998,0.8545092599999998,0.6568191118131866,0.656393515598901,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.0019942699999999647,-0.00042559621428561734,0.0
2023-05-22,tou,C,0.25,0.15,7.41,7.41,0.1389,0.1389,0.1389,0.0,0.8565035299999998,0.8535121249999998,0.6568191118131866,0.6561807174917581,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.002991404999999947,-0.000638394321428537,0.0
2023-05-22,tou,C,0.25,0.2,7.41,7.41,0.1852,0.1852,0.1852,0.0,0.8565035299999998,0.8525149899999999,0.6568191118131866,0.6559679193846153,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.003988539999999929,-0.0008511924285713457,0.0
2023-05-22,tou,C,0.5,0.1,7.41,7.41,0.09810000000000002,0.0981,0.09810000000000002,1.3877787807814457e-17,0.8565035299999998,0.8529121899999998,0.6568191118131866,0.656468513936813,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.003591339999999943,-0.00035059787637359285,0.0
2023-05-22,tou,C,0.5,0.15,7.41,7.41,0.14715,0.14715,0.14715,2.7755575615628914e-17,0.8565035299999998,0.8511165199999998,0.6568191118131866,0.6562932149986263,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.00538700999999997,-0.0005258968145603893,0.0
2023-05-22,tou,C,0.5,0.2,7.41,7.41,0.19620000000000004,0.1962,0.19620000000000004,2.7755575615628914e-17,0.8565035299999998,0.8493208499999998,0.6568191118131866,0.6561179160604395,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.007182679999999997,-0.0007011957527471857,0.0
2023-05-22,tou,C,0.75,0.1,7.41,7.41,0.09810000000000002,0.0981,0.09810000000000002,1.3877787807814457e-17,0.8565035299999998,0.8529121899999998,0.6568191118131866,0.656468513936813,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.003591339999999943,-0.00035059787637359285,0.0
2023-05-22,tou,C,0.75,0.15,7.41,7.41,0.14715,0.14715,0.14715,2.7755575615628914e-17,0.8565035299999998,0.8511165199999998,0.6568191118131866,0.6562932149986263,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.00538700999999997,-0.0005258968145603893,0.0
2023-05-22,tou,C,0.75,0.2,7.41,7.41,0.19620000000000004,0.1962,0.19620000000000004,2.7755575615628914e-17,0.8565035299999998,0.8493208499999998,0.6568191118131866,0.6561179160604395,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.007182679999999997,-0.0007011957527471857,0.0
2023-05-22,tou,C,1.0,0.1,7.41,7.41,0.09810000000000002,0.0981,0.09810000000000002,1.3877787807814457e-17,0.8565035299999998,0.8529121899999998,0.6568191118131866,0.656468513936813,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.003591339999999943,-0.00035059787637359285,0.0
2023-05-22,tou,C,1.0,0.15,7.41,7.41,0.14715,0.14715,0.14715,2.7755575615628914e-17,0.8565035299999998,0.8511165199999998,0.6568191118131866,0.6562932149986263,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.00538700999999997,-0.0005258968145603893,0.0
2023-05-22,tou,C,1.0,0.2,7.41,7.41,0.19620000000000004,0.1962,0.19620000000000004,2.7755575615628914e-17,0.8565035299999998,0.8493208499999998,0.6568191118131866,0.6561179160604395,0.669,0.669,0.7359000000000001,0.3795,False,False,8.881784197001252e-16,0.007182679999999997,-0.0007011957527471857,0.0
2023-05-23,flat,A,,0.1,14.594,14.594,0.2354,0.2354,0.2354,0.0,1.5271683299999996,1.5339496329999998,1.2216515783333328,1.2216515783333328,1.394,1.2546,1.5334,1.4009999999999998,False,False,0.0,-0.006781303000000127,0.0,0.0
2023-05-23,flat,A,,0.15,14.594,14.594,0.35309999999999997,0.35309999999999997,0.35309999999999997,0.0,1.5271683299999996,1.5373402844999997,1.2216515783333328,1.2216515783333328,1.394,1.1848999999999998,1.5334,1.4009999999999998,False,False,0.0,-0.01017195450000008,0.0,0.0
2023-05-23,flat,A,,0.2,14.594,14.594,0.4708,0.4708,0.4708,0.0,1.5271683299999996,1.5407309359999997,1.2216515783333328,1.2216515783333328,1.394,1.1152,1.5334,1.4009999999999998,False,False,0.0,-0.013562606000000033,0.0,0.0
2023-05-23,flat,B,,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,0.0,0.0
2023-05-23,flat,B,,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,0.0,0.0
2023-05-23,flat,B,,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,0.0,0.0
2023-05-23,flat,C,0.0,0.1,14.594,14.594,0.2354,0.2354,0.2354,0.0,1.5271683299999996,1.5339496329999998,1.2216515783333328,1.2216515783333328,1.394,1.2546,1.5334,1.4009999999999998,False,False,0.0,-0.006781303000000127,0.0,0.0
2023-05-23,flat,C,0.0,0.15,14.594,14.594,0.35309999999999997,0.35309999999999997,0.35309999999999997,0.0,1.5271683299999996,1.5373402844999997,1.2216515783333328,1.2216515783333328,1.394,1.1848999999999998,1.5334,1.4009999999999998,False,False,0.0,-0.01017195450000008,0.0,0.0
2023-05-23,flat,C,0.0,0.2,14.594,14.594,0.4708,0.4708,0.4708,0.0,1.5271683299999996,1.5407309359999997,1.2216515783333328,1.2216515783333328,1.394,1.1152,1.5334,1.4009999999999998,False,False,0.0,-0.013562606000000033,0.0,0.0
2023-05-23,flat,C,0.25,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,0.0,0.0
2023-05-23,flat,C,0.25,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,0.0,0.0
2023-05-23,flat,C,0.25,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,0.0,0.0
2023-05-23,flat,C,0.5,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,0.0,0.0
2023-05-23,flat,C,0.5,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,0.0,0.0
2023-05-23,flat,C,0.5,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,0.0,0.0
2023-05-23,flat,C,0.75,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,0.0,0.0
2023-05-23,flat,C,0.75,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,0.0,0.0
2023-05-23,flat,C,0.75,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,0.0,0.0
2023-05-23,flat,C,1.0,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,0.0,0.0
2023-05-23,flat,C,1.0,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,0.0,0.0
2023-05-23,flat,C,1.0,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.2216515783333328,1.2216515783333328,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,0.0,0.0
2023-05-23,rtp,A,,0.1,14.594,14.594,0.18400000000000002,0.184,0.184,2.7755575615628914e-17,1.5271683299999996,1.5209571459999998,1.1980154999999997,1.1903664999999997,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.00621118399999987,-0.007649000000000017,0.0
2023-05-23,rtp,A,,0.15,14.594,14.594,0.27599999999999997,0.276,0.276,-5.551115123125783e-17,1.5271683299999996,1.5178515539999997,1.1980154999999997,1.1865419999999995,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.009316775999999916,-0.011473500000000136,0.0
2023-05-23,rtp,A,,0.2,14.594,14.594,0.36800000000000005,0.368,0.368,5.551115123125783e-17,1.5271683299999996,1.5147459619999997,1.1980154999999997,1.1827174999999996,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.012422367999999961,-0.015298000000000034,0.0
2023-05-23,rtp,B,,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.1980154999999997,1.1922302449999995,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,-0.005785255000000156,0.0
2023-05-23,rtp,B,,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.1980154999999997,1.1893376174999997,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,-0.008677882500000011,0.0
2023-05-23,rtp,B,,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.1980154999999997,1.1864449899999996,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,-0.01157051000000009,0.0
2023-05-23,rtp,C,0.0,0.1,14.594,14.594,0.18400000000000002,0.184,0.184,2.7755575615628914e-17,1.5271683299999996,1.5209571459999998,1.1980154999999997,1.1903664999999997,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.00621118399999987,-0.007649000000000017,0.0
2023-05-23,rtp,C,0.0,0.15,14.594,14.594,0.27599999999999997,0.276,0.276,-5.551115123125783e-17,1.5271683299999996,1.5178515539999997,1.1980154999999997,1.1865419999999995,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.009316775999999916,-0.011473500000000136,0.0
2023-05-23,rtp,C,0.0,0.2,14.594,14.594,0.36800000000000005,0.368,0.368,5.551115123125783e-17,1.5271683299999996,1.5147459619999997,1.1980154999999997,1.1827174999999996,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.012422367999999961,-0.015298000000000034,0.0
2023-05-23,rtp,C,0.25,0.1,14.594,14.594,0.1179,0.1179,0.1179,0.0,1.5271683299999996,1.5218699869999996,1.1980154999999997,1.1929219259999997,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.005298342999999983,-0.00509357399999999,0.0
2023-05-23,rtp,C,0.25,0.15,14.594,14.594,0.17685,0.17685,0.17685,0.0,1.5271683299999996,1.5192208154999998,1.1980154999999997,1.1903751389999995,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.007947514499999864,-0.0076403610000002065,0.0
2023-05-23,rtp,C,0.25,0.2,14.594,14.594,0.2358,0.2358,0.2358,0.0,1.5271683299999996,1.5165716439999997,1.1980154999999997,1.1878283519999995,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.010596685999999966,-0.010187148000000201,0.0
2023-05-23,rtp,C,0.5,0.1,14.594,14.594000000000001,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5185394649999997,1.1980154999999997,1.1918614699999996,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.00862886499999993,-0.0061540300000000325,1.7763568394002505e-15
2023-05-23,rtp,C,0.5,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5142250324999997,1.1980154999999997,1.1887844549999995,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.012943297499999895,-0.00923104500000016,0.0
2023-05-23,rtp,C,0.5,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5099105999999998,1.1980154999999997,1.1857074399999996,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01725772999999986,-0.012308060000000065,0.0
2023-05-23,rtp,C,0.75,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.1980154999999997,1.1922302449999995,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,-0.005785255000000156,0.0
2023-05-23,rtp,C,0.75,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.1980154999999997,1.1893376174999997,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,-0.008677882500000011,0.0
2023-05-23,rtp,C,0.75,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.1980154999999997,1.1864449899999996,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,-0.01157051000000009,0.0
2023-05-23,rtp,C,1.0,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.1980154999999997,1.1922302449999995,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,-0.005785255000000156,0.0
2023-05-23,rtp,C,1.0,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.1980154999999997,1.1893376174999997,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,-0.008677882500000011,0.0
2023-05-23,rtp,C,1.0,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.1980154999999997,1.1864449899999996,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,-0.01157051000000009,0.0
2023-05-23,tou,A,,0.1,14.594,14.594,0.2511,0.2511,0.2511,0.0,1.5271683299999996,1.5271933089999996,1.2235701760714282,1.2219022443214282,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,-2.4978999999980545e-05,-0.001667931749999907,0.0
2023-05-23,tou,A,,0.15,14.594,14.594,0.37664999999999993,0.37665,0.37664999999999993,-1.1102230246251565e-16,1.5271683299999996,1.5272057984999998,1.2235701760714282,1.2210682784464282,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,-3.746850000019286e-05,-0.0025018976249999714,0.0
2023-05-23,tou,A,,0.2,14.594,14.594,0.5022,0.5022,0.5022,0.0,1.5271683299999996,1.5272182879999998,1.2235701760714282,1.2202343125714281,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,-4.9958000000183134e-05,-0.003335863500000036,0.0
2023-05-23,tou,B,,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.2235701760714282,1.2229209004999997,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,-0.0006492755714284648,0.0
2023-05-23,tou,B,,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.2235701760714282,1.2225962627142855,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,-0.0009739133571426972,0.0
2023-05-23,tou,B,,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.2235701760714282,1.222271624928571,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,-0.0012985511428571517,0.0
2023-05-23,tou,C,0.0,0.1,14.594,14.594,0.2511,0.2511,0.2511,0.0,1.5271683299999996,1.5271933089999996,1.2235701760714282,1.2219022443214282,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,-2.4978999999980545e-05,-0.001667931749999907,0.0
2023-05-23,tou,C,0.0,0.15,14.594,14.594,0.37664999999999993,0.37665,0.37664999999999993,-1.1102230246251565e-16,1.5271683299999996,1.5272057984999998,1.2235701760714282,1.2210682784464282,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,-3.746850000019286e-05,-0.0025018976249999714,0.0
2023-05-23,tou,C,0.0,0.2,14.594,14.594,0.5022,0.5022,0.5022,0.0,1.5271683299999996,1.5272182879999998,1.2235701760714282,1.2202343125714281,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,-4.9958000000183134e-05,-0.003335863500000036,0.0
2023-05-23,tou,C,0.25,0.1,14.594,14.594,0.2511,0.2511,0.2511,0.0,1.5271683299999996,1.5216264219999998,1.2235701760714282,1.2219022443214282,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.005541907999999873,-0.001667931749999907,0.0
2023-05-23,tou,C,0.25,0.15,14.594,14.594,0.37664999999999993,0.37665,0.37665,-1.1102230246251565e-16,1.5271683299999996,1.5188554679999997,1.2235701760714282,1.2210682784464282,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008312861999999921,-0.0025018976249999714,0.0
2023-05-23,tou,C,0.25,0.2,14.594,14.594,0.5022,0.5022,0.5022,0.0,1.5271683299999996,1.5160845139999997,1.2235701760714282,1.2202343125714281,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.011083815999999969,-0.003335863500000036,0.0
2023-05-23,tou,C,0.5,0.1,14.594,14.594,0.22920000000000001,0.22920000000000001,0.22920000000000001,0.0,1.5271683299999996,1.5193950499999997,1.2235701760714282,1.2222646214999997,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.0077732799999998825,-0.0013055545714284467,0.0
2023-05-23,tou,C,0.5,0.15,14.594,14.594,0.3438,0.3438,0.3438,0.0,1.5271683299999996,1.5155084099999996,1.2235701760714282,1.2216118442142854,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.011659920000000046,-0.001958331857142781,0.0
2023-05-23,tou,C,0.5,0.2,14.594,14.594,0.45840000000000003,0.45840000000000003,0.45840000000000003,0.0,1.5271683299999996,1.5116217699999996,1.2235701760714282,1.220959066928571,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.015546559999999987,-0.0026111091428571154,0.0
2023-05-23,tou,C,0.75,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.2235701760714282,1.2229209004999997,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,-0.0006492755714284648,0.0
2023-05-23,tou,C,0.75,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.2235701760714282,1.2225962627142855,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,-0.0009739133571426972,0.0
2023-05-23,tou,C,0.75,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.2235701760714282,1.222271624928571,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,-0.0012985511428571517,0.0
2023-05-23,tou,C,1.0,0.1,14.594,14.594,0.16390000000000002,0.16390000000000002,0.16390000000000002,0.0,1.5271683299999996,1.5183460629999996,1.2235701760714282,1.2229209004999997,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.008822266999999995,-0.0006492755714284648,0.0
2023-05-23,tou,C,1.0,0.15,14.594,14.594,0.24585,0.24585,0.24585,0.0,1.5271683299999996,1.5139349294999997,1.2235701760714282,1.2225962627142855,1.394,1.394,1.5334,1.4009999999999998,False,False,0.0,0.013233400499999881,-0.0009739133571426972,0.0
2023-05-23,tou,C,1.0,0.2,14.594,14.594,0.32780000000000004,0.32780000000000004,0.32780000000000004,0.0,1.5271683299999996,1.5095237959999996,1.2235701760714282,1.222271624928571,1.394,1.394,1.5334,1.4009999999999998,False,False,1.7763568394002505e-15,0.01764453399999999,-0.0012985511428571517,0.0
