Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO2/kWh (direct),Carbon intensity gCO2/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023/3/20 14:00,Portugal,Portugal,PT,107.66,165.13,73.68,65.18,entsoe.eu,FALSE,
2023/3/20 15:00,Portugal,Portugal,PT,117.29,176.77,71.1,62.42,entsoe.eu,FALSE,
2023/3/20 16:00,Portugal,Portugal,PT,126.02,187.57,68.43,61.26,entsoe.eu,FALSE,
2023/3/20 17:00,Portugal,Portugal,PT,144.63,210.27,63.67,57.35,entsoe.eu,FALSE,
2023/3/20 18:00,Portugal,Portugal,PT,141.23,191.93,69.38,67.74,entsoe.eu,FALSE,
2023/3/20 19:00,Portugal,Portugal,PT,133.35,179.11,72.19,71.31,entsoe.eu,FALSE,
2023/3/20 20:00,Portugal,Portugal,PT,138.76,185.44,71.41,69.33,entsoe.eu,FALSE,
2023/3/20 21:00,Portugal,Portugal,PT,138.88,194.66,67.84,63.48,entsoe.eu,FALSE,
2023/3/20 22:00,Portugal,Portugal,PT,138.59,200.3,65.6,59.53,entsoe.eu,FALSE,
2023/3/20 23:00,Portugal,Portugal,PT,137.37,200.6,65.27,60.19,entsoe.eu,FALSE,
2023/3/21 0:00,Portugal,Portugal,PT,131.6,194.19,66.73,61.26,entsoe.eu,FALSE,
2023/3/21 1:00,Portugal,Portugal,PT,142.98,210.18,63.45,58.66,entsoe.eu,FALSE,
2023/3/21 2:00,Portugal,Portugal,PT,154.12,225.6,60.69,54.92,entsoe.eu,FALSE,
2023/3/21 3:00,Portugal,Portugal,PT,159.82,233.21,58.86,54.65,entsoe.eu,FALSE,
2023/3/21 4:00,Portugal,Portugal,PT,156.08,223.68,61.2,61.2,entsoe.eu,FALSE,
2023/3/21 5:00,Portugal,Portugal,PT,148.14,206.33,65.2,65.2,entsoe.eu,FALSE,
2023/3/21 6:00,Portugal,Portugal,PT,134.25,182.46,70.64,70.64,entsoe.eu,FALSE,
2023/3/21 7:00,Portugal,Portugal,PT,136.22,186.76,69.73,69.73,entsoe.eu,FALSE,
2023/3/21 8:00,Portugal,Portugal,PT,129.54,183.68,69.71,69.71,entsoe.eu,FALSE,
2023/3/21 9:00,Portugal,Portugal,PT,142.06,207.59,64.44,61.49,entsoe.eu,FALSE,
2023/3/21 10:00,Portugal,Portugal,PT,140.03,207.84,64.18,59.3,entsoe.eu,FALSE,
2023/3/21 11:00,Portugal,Portugal,PT,132.95,198.95,66.39,60.43,entsoe.eu,FALSE,
2023/3/21 12:00,Portugal,Portugal,PT,126.65,191.01,68.19,61.74,entsoe.eu,FALSE,
2023/3/21 13:00,Portugal,Portugal,PT,125.35,189.4,68.57,61.9,entsoe.eu,FALSE,
2023/3/21 14:00,Portugal,Portugal,PT,120.28,182.28,69.96,63.02,entsoe.eu,FALSE,
2023/3/21 15:00,Portugal,Portugal,PT,132.85,198.29,66.31,60.32,entsoe.eu,FALSE,
2023/3/21 16:00,Portugal,Portugal,PT,146.49,215.27,62.64,57.75,entsoe.eu,FALSE,
2023/3/21 17:00,Portugal,Portugal,PT,151.46,211.86,64.39,62.59,entsoe.eu,FALSE,
2023/3/21 18:00,Portugal,Portugal,PT,141.63,186.81,71.12,71.12,entsoe.eu,FALSE,
2023/3/21 19:00,Portugal,Portugal,PT,143.8,190.84,69.84,69.84,entsoe.eu,FALSE,
2023/3/21 20:00,Portugal,Portugal,PT,145.24,196.07,68.18,68.18,entsoe.eu,FALSE,
2023/3/21 21:00,Portugal,Portugal,PT,150.93,206.4,66.03,64.02,entsoe.eu,FALSE,
2023/3/21 22:00,Portugal,Portugal,PT,163.89,228.25,61.12,55.23,entsoe.eu,FALSE,
2023/3/21 23:00,Portugal,Portugal,PT,143.61,203.77,67.52,55.77,entsoe.eu,FALSE,
2023/3/22 0:00,Portugal,Portugal,PT,118.38,173.16,74.31,58.29,entsoe.eu,FALSE,
2023/3/22 1:00,Portugal,Portugal,PT,114.74,173.27,73.43,57.25,entsoe.eu,FALSE,
2023/3/22 2:00,Portugal,Portugal,PT,116.1,175.84,73.08,56.67,entsoe.eu,FALSE,
2023/3/22 3:00,Portugal,Portugal,PT,118.53,176.71,73.53,58.23,entsoe.eu,FALSE,
2023/3/22 4:00,Portugal,Portugal,PT,115.22,169.77,75.43,61.7,entsoe.eu,FALSE,
2023/3/22 5:00,Portugal,Portugal,PT,106.5,153.69,79.08,70.46,entsoe.eu,FALSE,
2023/3/22 6:00,Portugal,Portugal,PT,91.21,123.04,86.65,84.68,entsoe.eu,FALSE,
2023/3/22 7:00,Portugal,Portugal,PT,77.55,110.15,87.84,86.67,entsoe.eu,FALSE,
2023/3/22 8:00,Portugal,Portugal,PT,63.3,108.91,86.24,74.75,entsoe.eu,FALSE,
2023/3/22 9:00,Portugal,Portugal,PT,51.48,93.81,89.19,76.83,entsoe.eu,FALSE,
2023/3/22 10:00,Portugal,Portugal,PT,50.75,92.9,89.56,77.29,entsoe.eu,FALSE,
2023/3/22 11:00,Portugal,Portugal,PT,50.03,91.93,89.91,77.37,entsoe.eu,FALSE,
2023/3/22 12:00,Portugal,Portugal,PT,49.65,91.6,90.03,77.85,entsoe.eu,FALSE,
2023/3/22 13:00,Portugal,Portugal,PT,47.75,89.04,90.44,79.26,entsoe.eu,FALSE,
2023/3/22 14:00,Portugal,Portugal,PT,47.48,87.93,90.64,79.48,entsoe.eu,FALSE,
2023/3/22 15:00,Portugal,Portugal,PT,51.41,92.63,89.77,78.21,entsoe.eu,FALSE,
2023/3/22 16:00,Portugal,Portugal,PT,64.83,102,89.21,79.19,entsoe.eu,FALSE,
2023/3/22 17:00,Portugal,Portugal,PT,73.36,105.44,89.08,81.82,entsoe.eu,FALSE,
2023/3/22 18:00,Portugal,Portugal,PT,68.91,92.81,91.94,88.27,entsoe.eu,FALSE,
2023/3/22 19:00,Portugal,Portugal,PT,68.51,91.57,91.99,88.15,entsoe.eu,FALSE,
2023/3/22 20:00,Portugal,Portugal,PT,79.97,110.03,87.8,80.46,entsoe.eu,FALSE,
2023/3/22 21:00,Portugal,Portugal,PT,71.15,101.65,88.62,80.93,entsoe.eu,FALSE,
2023/3/22 22:00,Portugal,Portugal,PT,78.48,117.22,85.52,73.36,entsoe.eu,FALSE,
2023/3/22 23:00,Portugal,Portugal,PT,79.79,123.01,84.35,68.32,entsoe.eu,FALSE,
2023/3/23 0:00,Portugal,Portugal,PT,72.58,118.52,84.57,66.33,entsoe.eu,FALSE,
2023/3/23 1:00,Portugal,Portugal,PT,76.63,125.17,83.41,63.92,entsoe.eu,FALSE,
2023/3/23 2:00,Portugal,Portugal,PT,83.12,134.64,81.92,61.19,entsoe.eu,FALSE,
2023/3/23 3:00,Portugal,Portugal,PT,81.89,132.79,82.16,61.99,entsoe.eu,FALSE,
2023/3/23 4:00,Portugal,Portugal,PT,80.7,130.03,82.61,62.7,entsoe.eu,FALSE,
2023/3/23 5:00,Portugal,Portugal,PT,68.07,111.89,85.85,71.8,entsoe.eu,FALSE,
2023/3/23 6:00,Portugal,Portugal,PT,71.71,107.11,88.7,80.08,entsoe.eu,FALSE,
2023/3/23 7:00,Portugal,Portugal,PT,66.08,101.8,89.12,81.61,entsoe.eu,FALSE,
2023/3/23 8:00,Portugal,Portugal,PT,55.15,97.67,88.31,76.96,entsoe.eu,FALSE,
2023/3/23 9:00,Portugal,Portugal,PT,48.93,89.14,90.06,78.14,entsoe.eu,FALSE,
2023/3/23 10:00,Portugal,Portugal,PT,47.66,86.74,90.49,79.08,entsoe.eu,FALSE,
2023/3/23 11:00,Portugal,Portugal,PT,43.66,81.51,91.14,81.48,entsoe.eu,FALSE,
2023/3/23 12:00,Portugal,Portugal,PT,39.32,76.67,91.92,83.36,entsoe.eu,FALSE,
2023/3/23 13:00,Portugal,Portugal,PT,37.12,73.66,92.41,84.09,entsoe.eu,FALSE,
2023/3/23 14:00,Portugal,Portugal,PT,36.4,72.75,92.57,83.96,entsoe.eu,FALSE,
2023/3/23 15:00,Portugal,Portugal,PT,37.58,73.67,92.32,83.58,entsoe.eu,FALSE,
2023/3/23 16:00,Portugal,Portugal,PT,40.06,76.29,91.74,82.51,entsoe.eu,FALSE,
2023/3/23 17:00,Portugal,Portugal,PT,45.41,80.73,90.72,81.75,entsoe.eu,FALSE,
2023/3/23 18:00,Portugal,Portugal,PT,54.15,78.5,93.2,88.76,entsoe.eu,FALSE,
2023/3/23 19:00,Portugal,Portugal,PT,52.76,70.79,95.53,93.95,entsoe.eu,FALSE,
2023/3/23 20:00,Portugal,Portugal,PT,49,70.26,94.95,92.82,entsoe.eu,FALSE,
2023/3/23 21:00,Portugal,Portugal,PT,42.64,69.92,93.7,89.71,entsoe.eu,FALSE,
2023/3/23 22:00,Portugal,Portugal,PT,39.64,72.34,92.18,86.23,entsoe.eu,FALSE,
2023/3/23 23:00,Portugal,Portugal,PT,40.5,73.83,92.24,86.32,entsoe.eu,FALSE,
2023/3/24 0:00,Portugal,Portugal,PT,40.29,78.22,91.2,82.4,entsoe.eu,FALSE,
2023/3/24 1:00,Portugal,Portugal,PT,47,86.06,89.82,77.66,entsoe.eu,FALSE,
2023/3/24 2:00,Portugal,Portugal,PT,48.9,87.85,89.45,76.11,entsoe.eu,FALSE,
2023/3/24 3:00,Portugal,Portugal,PT,47.55,85.76,89.8,76.11,entsoe.eu,FALSE,
2023/3/24 4:00,Portugal,Portugal,PT,42.11,79.98,90.8,79.25,entsoe.eu,FALSE,
2023/3/24 5:00,Portugal,Portugal,PT,41.54,79.87,91.22,82.62,entsoe.eu,FALSE,
2023/3/24 6:00,Portugal,Portugal,PT,57.72,84.93,93.74,89.79,entsoe.eu,FALSE,
2023/3/24 7:00,Portugal,Portugal,PT,69.17,90.48,94.48,91.96,entsoe.eu,FALSE,
2023/3/24 8:00,Portugal,Portugal,PT,57.75,86.88,92.99,87.38,entsoe.eu,FALSE,
2023/3/24 9:00,Portugal,Portugal,PT,52.92,87.76,91.55,82.05,entsoe.eu,FALSE,
2023/3/24 10:00,Portugal,Portugal,PT,46.17,85.46,90.67,79.16,entsoe.eu,FALSE,
2023/3/24 11:00,Portugal,Portugal,PT,44.95,82.53,91.11,79.56,entsoe.eu,FALSE,
2023/3/24 12:00,Portugal,Portugal,PT,43.95,81.31,91.4,80.08,entsoe.eu,FALSE,
2023/3/24 13:00,Portugal,Portugal,PT,41.1,77.87,91.96,81.08,entsoe.eu,FALSE,
2023/3/24 14:00,Portugal,Portugal,PT,39.16,75.04,92.38,81.57,entsoe.eu,FALSE,
2023/3/24 15:00,Portugal,Portugal,PT,41.23,78.51,91.85,80.87,entsoe.eu,FALSE,
2023/3/24 16:00,Portugal,Portugal,PT,53.92,91.73,90.43,79.13,entsoe.eu,FALSE,
2023/3/24 17:00,Portugal,Portugal,PT,70.92,104.43,89.3,79.76,entsoe.eu,FALSE,
2023/3/24 18:00,Portugal,Portugal,PT,75.86,98.01,92.16,87.43,entsoe.eu,FALSE,
2023/3/24 19:00,Portugal,Portugal,PT,77,99.01,91.92,86.69,entsoe.eu,FALSE,
2023/3/24 20:00,Portugal,Portugal,PT,80.57,103.24,91.31,84.67,entsoe.eu,FALSE,
2023/3/24 21:00,Portugal,Portugal,PT,90.78,116.68,89.17,80.73,entsoe.eu,FALSE,
2023/3/24 22:00,Portugal,Portugal,PT,92.8,122.34,87.95,76.5,entsoe.eu,FALSE,
2023/3/24 23:00,Portugal,Portugal,PT,85.06,123.5,85.92,68.2,entsoe.eu,FALSE,
2023/3/25 0:00,Portugal,Portugal,PT,83.27,128.77,83.66,62.88,entsoe.eu,FALSE,
2023/3/25 1:00,Portugal,Portugal,PT,81.83,130.82,82.64,59.95,entsoe.eu,FALSE,
2023/3/25 2:00,Portugal,Portugal,PT,89.34,133.43,84.18,63.33,entsoe.eu,FALSE,
2023/3/25 3:00,Portugal,Portugal,PT,86.68,135.55,83.05,60.71,entsoe.eu,FALSE,
2023/3/25 4:00,Portugal,Portugal,PT,90.75,135.27,84.16,63.37,entsoe.eu,FALSE,
2023/3/25 5:00,Portugal,Portugal,PT,92.86,135.76,84.48,64.75,entsoe.eu,FALSE,
2023/3/25 6:00,Portugal,Portugal,PT,83.14,128.26,84.58,66.4,entsoe.eu,FALSE,
2023/3/25 7:00,Portugal,Portugal,PT,69.32,117.99,85.08,65.74,entsoe.eu,FALSE,
2023/3/25 8:00,Portugal,Portugal,PT,54.96,99.24,88.33,71.49,entsoe.eu,FALSE,
2023/3/25 9:00,Portugal,Portugal,PT,46.89,89.25,90.23,73.85,entsoe.eu,FALSE,
2023/3/25 10:00,Portugal,Portugal,PT,40.67,81.62,91.48,78.65,entsoe.eu,FALSE,
2023/3/25 11:00,Portugal,Portugal,PT,35.2,75.68,92.5,83.73,entsoe.eu,FALSE,
2023/3/25 12:00,Portugal,Portugal,PT,31.96,71.48,93.15,85.18,entsoe.eu,FALSE,
2023/3/25 13:00,Portugal,Portugal,PT,31.46,69.93,93.19,85.79,entsoe.eu,FALSE,
2023/3/25 14:00,Portugal,Portugal,PT,30.72,68.81,93.33,86.48,entsoe.eu,FALSE,
2023/3/25 15:00,Portugal,Portugal,PT,28.33,64.6,93.95,86.86,entsoe.eu,FALSE,
2023/3/25 16:00,Portugal,Portugal,PT,30.01,67.05,93.61,86.29,entsoe.eu,FALSE,
2023/3/25 17:00,Portugal,Portugal,PT,37.6,71.1,93.83,88.01,entsoe.eu,FALSE,
2023/3/25 18:00,Portugal,Portugal,PT,49.23,72.56,95.67,93.53,entsoe.eu,FALSE,
2023/3/25 19:00,Portugal,Portugal,PT,55.22,71.97,96.97,96.82,entsoe.eu,FALSE,
2023/3/25 20:00,Portugal,Portugal,PT,52.87,69.56,97.11,97.11,entsoe.eu,FALSE,
2023/3/25 21:00,Portugal,Portugal,PT,43.61,66.69,96.41,96.05,entsoe.eu,FALSE,
2023/3/25 22:00,Portugal,Portugal,PT,39.94,68.95,94.92,91.72,entsoe.eu,FALSE,
2023/3/25 23:00,Portugal,Portugal,PT,30.43,65.28,93.85,90.05,entsoe.eu,FALSE,
2023/3/26 0:00,Portugal,Portugal,PT,31.7,68.41,92.96,87.68,entsoe.eu,FALSE,
2023/3/26 1:00,Portugal,Portugal,PT,35.66,73.18,92.18,85.41,entsoe.eu,FALSE,
2023/3/26 2:00,Portugal,Portugal,PT,35.45,74.19,92.18,85.85,entsoe.eu,FALSE,
2023/3/26 3:00,Portugal,Portugal,PT,37.82,75.18,91.77,84.46,entsoe.eu,FALSE,
2023/3/26 4:00,Portugal,Portugal,PT,38.47,76.62,91.61,84.01,entsoe.eu,FALSE,
2023/3/26 5:00,Portugal,Portugal,PT,39.97,78.62,91.27,83,entsoe.eu,FALSE,
2023/3/26 6:00,Portugal,Portugal,PT,39.91,77.66,91.37,83.32,entsoe.eu,FALSE,
2023/3/26 7:00,Portugal,Portugal,PT,43.13,82.43,90.76,81.46,entsoe.eu,FALSE,
2023/3/26 8:00,Portugal,Portugal,PT,38.23,76.36,91.96,82.58,entsoe.eu,FALSE,
2023/3/26 9:00,Portugal,Portugal,PT,36.58,74.42,92.3,82.9,entsoe.eu,FALSE,
2023/3/26 10:00,Portugal,Portugal,PT,37.1,75.82,92.12,82.51,entsoe.eu,FALSE,
2023/3/26 11:00,Portugal,Portugal,PT,35.71,74.62,92.49,82.72,entsoe.eu,FALSE,
2023/3/26 12:00,Portugal,Portugal,PT,34.78,73.23,92.69,83.09,entsoe.eu,FALSE,
2023/3/26 13:00,Portugal,Portugal,PT,34.78,72.88,92.69,83.03,entsoe.eu,FALSE,
2023/3/26 14:00,Portugal,Portugal,PT,36.72,76.06,92.2,82.45,entsoe.eu,FALSE,
2023/3/26 15:00,Portugal,Portugal,PT,39.82,80.03,91.51,81.28,entsoe.eu,FALSE,
2023/3/26 16:00,Portugal,Portugal,PT,42.59,83.96,90.91,80.23,entsoe.eu,FALSE,
2023/3/26 17:00,Portugal,Portugal,PT,47.22,90.22,89.96,78.79,entsoe.eu,FALSE,
2023/3/26 18:00,Portugal,Portugal,PT,61.66,89.54,92.44,85.41,entsoe.eu,FALSE,
2023/3/26 19:00,Portugal,Portugal,PT,70.75,88.89,94.57,91.3,entsoe.eu,FALSE,
2023/3/26 20:00,Portugal,Portugal,PT,73.32,90.84,94.91,92.8,entsoe.eu,FALSE,
2023/3/26 21:00,Portugal,Portugal,PT,77.64,105.19,91.27,83.74,entsoe.eu,FALSE,
2023/3/26 22:00,Portugal,Portugal,PT,80.89,117.68,87.43,76.06,entsoe.eu,FALSE,
2023/3/26 23:00,Portugal,Portugal,PT,80.16,124.5,84.86,71.35,entsoe.eu,FALSE,
2023/3/27 0:00,Portugal,Portugal,PT,85.01,132.68,83.38,68.86,entsoe.eu,FALSE,
2023/3/27 1:00,Portugal,Portugal,PT,83.52,135.95,81.67,66.2,entsoe.eu,FALSE,
2023/3/27 2:00,Portugal,Portugal,PT,88.41,142.86,79.9,64.85,entsoe.eu,FALSE,
2023/3/27 3:00,Portugal,Portugal,PT,88.16,142.23,79.32,67.66,entsoe.eu,FALSE,
2023/3/27 4:00,Portugal,Portugal,PT,91.38,145.72,78.13,70.74,entsoe.eu,FALSE,
2023/3/27 5:00,Portugal,Portugal,PT,102.49,145.77,80.47,78.11,entsoe.eu,FALSE,
2023/3/27 6:00,Portugal,Portugal,PT,96.26,131.22,84.02,84.02,entsoe.eu,FALSE,
2023/3/27 7:00,Portugal,Portugal,PT,99.47,140.84,81.04,77.1,entsoe.eu,FALSE,
2023/3/27 8:00,Portugal,Portugal,PT,78.88,128.01,81.61,72.36,entsoe.eu,FALSE,
2023/3/27 9:00,Portugal,Portugal,PT,73.93,124.01,82.78,71.86,entsoe.eu,FALSE,
2023/3/27 10:00,Portugal,Portugal,PT,71.29,120.32,83.71,72.72,entsoe.eu,FALSE,
2023/3/27 11:00,Portugal,Portugal,PT,71.56,120.8,83.75,72.62,entsoe.eu,FALSE,
2023/3/27 12:00,Portugal,Portugal,PT,73.85,123.76,83.2,72.34,entsoe.eu,FALSE,
2023/3/27 13:00,Portugal,Portugal,PT,81.65,133.18,81.06,70.26,entsoe.eu,FALSE,
2023/3/27 14:00,Portugal,Portugal,PT,83.91,135.98,80.51,69.49,entsoe.eu,FALSE,
2023/3/27 15:00,Portugal,Portugal,PT,86.96,139.35,79.8,68.39,entsoe.eu,FALSE,
2023/3/27 16:00,Portugal,Portugal,PT,99.2,153.72,76.69,65.29,entsoe.eu,FALSE,
2023/3/27 17:00,Portugal,Portugal,PT,126.78,186.43,69.94,59.98,entsoe.eu,FALSE,
2023/3/27 18:00,Portugal,Portugal,PT,134.67,179.05,74,69.42,entsoe.eu,FALSE,
2023/3/27 19:00,Portugal,Portugal,PT,145.85,191.04,71.82,68.29,entsoe.eu,FALSE,
2023/3/27 20:00,Portugal,Portugal,PT,160.07,214.49,66.17,61.64,entsoe.eu,FALSE,
2023/3/27 21:00,Portugal,Portugal,PT,163.48,223.63,63.62,57.81,entsoe.eu,FALSE,
2023/3/27 22:00,Portugal,Portugal,PT,168.65,228.53,63.58,58.04,entsoe.eu,FALSE,
2023/3/27 23:00,Portugal,Portugal,PT,173.68,244.46,59.08,50.06,entsoe.eu,FALSE,
2023/3/28 0:00,Portugal,Portugal,PT,182.94,259.95,55.46,41.96,entsoe.eu,FALSE,
2023/3/28 1:00,Portugal,Portugal,PT,184.96,262.26,55.2,39.31,entsoe.eu,FALSE,
2023/3/28 2:00,Portugal,Portugal,PT,172.84,246.79,57.93,44.62,entsoe.eu,FALSE,
2023/3/28 3:00,Portugal,Portugal,PT,165.1,237.29,59.42,48.89,entsoe.eu,FALSE,
2023/3/28 4:00,Portugal,Portugal,PT,168.13,241.54,58.07,50.47,entsoe.eu,FALSE,
2023/3/28 5:00,Portugal,Portugal,PT,158.9,222.43,63.32,59.71,entsoe.eu,FALSE,
2023/3/28 6:00,Portugal,Portugal,PT,147.42,201.53,68.4,66.91,entsoe.eu,FALSE,
2023/3/28 7:00,Portugal,Portugal,PT,129.62,190.78,68,61.73,entsoe.eu,FALSE,
2023/3/28 8:00,Portugal,Portugal,PT,107.8,164.15,73.38,65.31,entsoe.eu,FALSE,
2023/3/28 9:00,Portugal,Portugal,PT,89.37,141.63,78.4,69.45,entsoe.eu,FALSE,
2023/3/28 10:00,Portugal,Portugal,PT,81.46,132.12,80.51,71.76,entsoe.eu,FALSE,
2023/3/28 11:00,Portugal,Portugal,PT,82.04,132.76,80.37,71.8,entsoe.eu,FALSE,
2023/3/28 12:00,Portugal,Portugal,PT,81.77,132.43,80.33,72.05,entsoe.eu,FALSE,
2023/3/28 13:00,Portugal,Portugal,PT,82.13,133.38,80.22,72.21,entsoe.eu,FALSE,
2023/3/28 14:00,Portugal,Portugal,PT,85.58,137.56,79.59,71,entsoe.eu,FALSE,
2023/3/28 15:00,Portugal,Portugal,PT,90.35,143.31,78.4,69.54,entsoe.eu,FALSE,
2023/3/28 16:00,Portugal,Portugal,PT,98.53,153.47,76.33,66.87,entsoe.eu,FALSE,
2023/3/28 17:00,Portugal,Portugal,PT,128.09,177.6,73.75,67.58,entsoe.eu,FALSE,
2023/3/28 18:00,Portugal,Portugal,PT,131.94,171.56,76.64,73.56,entsoe.eu,FALSE,
2023/3/28 19:00,Portugal,Portugal,PT,118.86,155.6,79.1,77.46,entsoe.eu,FALSE,
2023/3/28 20:00,Portugal,Portugal,PT,117.64,160.2,77,74.48,entsoe.eu,FALSE,
2023/3/28 21:00,Portugal,Portugal,PT,109.59,162.59,73.83,69.18,entsoe.eu,FALSE,
2023/3/28 22:00,Portugal,Portugal,PT,73.41,118.37,83.52,75.11,entsoe.eu,FALSE,
2023/3/28 23:00,Portugal,Portugal,PT,57.5,99.28,87.53,78.6,entsoe.eu,FALSE,
2023/3/29 0:00,Portugal,Portugal,PT,59.9,102.7,86.99,76.53,entsoe.eu,FALSE,
2023/3/29 1:00,Portugal,Portugal,PT,60.36,103.54,86.76,76.42,entsoe.eu,FALSE,
2023/3/29 2:00,Portugal,Portugal,PT,55.91,98.31,87.48,78.52,entsoe.eu,FALSE,
2023/3/29 3:00,Portugal,Portugal,PT,51.93,94.95,88.12,80.89,entsoe.eu,FALSE,
2023/3/29 4:00,Portugal,Portugal,PT,51.54,89.46,90.29,85.9,entsoe.eu,FALSE,
2023/3/29 5:00,Portugal,Portugal,PT,49.52,77.68,93.81,93.34,entsoe.eu,FALSE,
2023/3/29 6:00,Portugal,Portugal,PT,50.92,76,94.29,94.29,entsoe.eu,FALSE,
2023/3/29 7:00,Portugal,Portugal,PT,53.69,85.97,91.35,87.74,entsoe.eu,FALSE,
2023/3/29 8:00,Portugal,Portugal,PT,46.16,86.63,89.63,81.41,entsoe.eu,FALSE,
2023/3/29 9:00,Portugal,Portugal,PT,40.96,79.65,91.05,82.39,entsoe.eu,FALSE,
2023/3/29 10:00,Portugal,Portugal,PT,37.01,74.71,91.85,84.61,entsoe.eu,FALSE,
2023/3/29 11:00,Portugal,Portugal,PT,36.5,74.41,91.97,85.27,entsoe.eu,FALSE,
2023/3/29 12:00,Portugal,Portugal,PT,34.99,71.8,92.34,85.68,entsoe.eu,FALSE,
2023/3/29 13:00,Portugal,Portugal,PT,34.75,70.61,92.47,85.55,entsoe.eu,FALSE,
2023/3/29 14:00,Portugal,Portugal,PT,34.35,69.61,92.54,85.82,entsoe.eu,FALSE,
2023/3/29 15:00,Portugal,Portugal,PT,34.29,69.94,92.41,86.4,entsoe.eu,FALSE,
2023/3/29 16:00,Portugal,Portugal,PT,34.25,69.31,92.31,86.71,entsoe.eu,FALSE,
2023/3/29 17:00,Portugal,Portugal,PT,43.82,78.01,91.58,86.42,entsoe.eu,FALSE,
2023/3/29 18:00,Portugal,Portugal,PT,64.58,87.9,92.78,89.5,entsoe.eu,FALSE,
2023/3/29 19:00,Portugal,Portugal,PT,66.83,87.02,93.33,90.76,entsoe.eu,FALSE,
2023/3/29 20:00,Portugal,Portugal,PT,60.51,90.29,90.59,84.16,entsoe.eu,FALSE,
2023/3/29 21:00,Portugal,Portugal,PT,58.15,93.38,88.74,79.27,entsoe.eu,FALSE,
2023/3/29 22:00,Portugal,Portugal,PT,53.62,89.31,89.25,81.31,entsoe.eu,FALSE,
2023/3/29 23:00,Portugal,Portugal,PT,47.39,85.53,89.56,82.07,entsoe.eu,FALSE,
2023/3/30 0:00,Portugal,Portugal,PT,45.41,84.13,89.9,82.59,entsoe.eu,FALSE,
2023/3/30 1:00,Portugal,Portugal,PT,51.09,91.81,88.73,79.35,entsoe.eu,FALSE,
2023/3/30 2:00,Portugal,Portugal,PT,53.07,94.23,88.26,77.86,entsoe.eu,FALSE,
2023/3/30 3:00,Portugal,Portugal,PT,57.67,96.79,89.04,80.86,entsoe.eu,FALSE,
2023/3/30 4:00,Portugal,Portugal,PT,54.41,92.34,89.78,83.34,entsoe.eu,FALSE,
2023/3/30 5:00,Portugal,Portugal,PT,60.04,85.53,93.51,92.22,entsoe.eu,FALSE,
2023/3/30 6:00,Portugal,Portugal,PT,61.83,83.28,94.46,94.46,entsoe.eu,FALSE,
2023/3/30 7:00,Portugal,Portugal,PT,56.75,90.39,90.17,83.94,entsoe.eu,FALSE,
2023/3/30 8:00,Portugal,Portugal,PT,46.97,84.16,89.91,79.73,entsoe.eu,FALSE,
2023/3/30 9:00,Portugal,Portugal,PT,39.92,75.92,91.46,81.86,entsoe.eu,FALSE,
2023/3/30 10:00,Portugal,Portugal,PT,36.13,71.94,92.28,83.85,entsoe.eu,FALSE,
2023/3/30 11:00,Portugal,Portugal,PT,33.09,68.73,92.95,85.53,entsoe.eu,FALSE,
2023/3/30 12:00,Portugal,Portugal,PT,30.39,65.58,93.51,86.77,entsoe.eu,FALSE,
2023/3/30 13:00,Portugal,Portugal,PT,28.81,63.06,93.83,87.78,entsoe.eu,FALSE,
2023/3/30 14:00,Portugal,Portugal,PT,28.78,63.46,93.79,88.05,entsoe.eu,FALSE,
2023/3/30 15:00,Portugal,Portugal,PT,27.27,61.25,94,89.12,entsoe.eu,FALSE,
2023/3/30 16:00,Portugal,Portugal,PT,28.42,63.15,93.62,89.13,entsoe.eu,FALSE,
2023/3/30 17:00,Portugal,Portugal,PT,38.39,70.88,93.22,87.96,entsoe.eu,FALSE,
2023/3/30 18:00,Portugal,Portugal,PT,52.93,78.52,93.53,88.82,entsoe.eu,FALSE,
2023/3/30 19:00,Portugal,Portugal,PT,54.03,76.45,94.27,90.82,entsoe.eu,FALSE,
2023/3/30 20:00,Portugal,Portugal,PT,41.25,69.98,93.66,88.76,entsoe.eu,FALSE,
2023/3/30 21:00,Portugal,Portugal,PT,35.75,69.66,92.5,85.3,entsoe.eu,FALSE,
2023/3/30 22:00,Portugal,Portugal,PT,39.58,75.68,91.27,84.22,entsoe.eu,FALSE,
2023/3/30 23:00,Portugal,Portugal,PT,42.74,75.62,92.7,88.19,entsoe.eu,FALSE,
2023/3/31 0:00,Portugal,Portugal,PT,32.6,70.02,92.66,88.43,entsoe.eu,FALSE,
2023/3/31 1:00,Portugal,Portugal,PT,30.02,66.23,93.38,90.12,entsoe.eu,FALSE,
2023/3/31 2:00,Portugal,Portugal,PT,28.64,64.86,93.44,90.21,entsoe.eu,FALSE,
2023/3/31 3:00,Portugal,Portugal,PT,28.48,64.47,93.47,90.27,entsoe.eu,FALSE,
2023/3/31 4:00,Portugal,Portugal,PT,26.62,59.46,94.96,94.16,entsoe.eu,FALSE,
2023/3/31 5:00,Portugal,Portugal,PT,37.61,63.41,95.91,95.91,entsoe.eu,FALSE,
2023/3/31 6:00,Portugal,Portugal,PT,43.12,67.84,95.59,95.59,entsoe.eu,FALSE,
