Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO2/kWh (direct),Carbon intensity gCO2/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024/5/26 20:00,Portugal,Portugal,PT,53.32,71.73,94.42,90.31,entsoe.eu,FALSE,
2024/5/26 21:00,Portugal,Portugal,PT,48.94,75.66,93.01,87.8,entsoe.eu,FALSE,
2024/5/26 22:00,Portugal,Portugal,PT,44.4,82.22,90.81,82.95,entsoe.eu,FALSE,
2024/5/26 23:00,Portugal,Portugal,PT,42.93,84.54,90.12,81.14,entsoe.eu,FALSE,
2024/5/27 0:00,Portugal,Portugal,PT,47.02,89.02,89.35,79.61,entsoe.eu,FALSE,
2024/5/27 1:00,Portugal,Portugal,PT,51.22,93.06,88.54,76.72,entsoe.eu,FALSE,
2024/5/27 2:00,Portugal,Portugal,PT,50.78,91.98,88.54,77.11,entsoe.eu,FALSE,
2024/5/27 3:00,Portugal,Portugal,PT,42.35,82.49,90.35,81.36,entsoe.eu,FALSE,
2024/5/27 4:00,Portugal,Portugal,PT,36.35,65.13,94.63,91.82,entsoe.eu,FALSE,
2024/5/27 5:00,Portugal,Portugal,PT,40.09,59.37,96.63,96.63,entsoe.eu,FALSE,
2024/5/27 6:00,Portugal,Portugal,PT,34.98,69.2,93.34,90.04,entsoe.eu,FALSE,
2024/5/27 7:00,Portugal,Portugal,PT,33.86,73.37,92.2,86.28,entsoe.eu,FALSE,
2024/5/27 8:00,Portugal,Portugal,PT,29.06,68.68,93.23,87.94,entsoe.eu,FALSE,
2024/5/27 9:00,Portugal,Portugal,PT,28.6,67.99,93.4,88.38,entsoe.eu,FALSE,
2024/5/27 10:00,Portugal,Portugal,PT,27.89,67.95,93.55,89.22,entsoe.eu,FALSE,
2024/5/27 11:00,Portugal,Portugal,PT,27.85,67.94,93.62,89.27,entsoe.eu,FALSE,
2024/5/27 12:00,Portugal,Portugal,PT,27.4,67.3,93.7,89.33,entsoe.eu,FALSE,
2024/5/27 13:00,Portugal,Portugal,PT,26.78,66.13,93.77,89.39,entsoe.eu,FALSE,
2024/5/27 14:00,Portugal,Portugal,PT,26.27,65.22,93.84,89.42,entsoe.eu,FALSE,
2024/5/27 15:00,Portugal,Portugal,PT,26.86,65.59,93.69,89.39,entsoe.eu,FALSE,
2024/5/27 16:00,Portugal,Portugal,PT,29.07,68.79,93.19,88.95,entsoe.eu,FALSE,
2024/5/27 17:00,Portugal,Portugal,PT,42.23,78.05,91.93,86.76,entsoe.eu,FALSE,
2024/5/27 18:00,Portugal,Portugal,PT,67.53,83.8,92.56,87.24,entsoe.eu,FALSE,
2024/5/27 19:00,Portugal,Portugal,PT,70.27,79.71,93.72,90.07,entsoe.eu,FALSE,
2024/5/27 20:00,Portugal,Portugal,PT,73.46,86.24,92.35,87.55,entsoe.eu,FALSE,
2024/5/27 21:00,Portugal,Portugal,PT,70.92,89.61,91.44,85.13,entsoe.eu,FALSE,
2024/5/27 22:00,Portugal,Portugal,PT,62.04,87.65,90.77,82.1,entsoe.eu,FALSE,
2024/5/27 23:00,Portugal,Portugal,PT,58.64,85.03,91.55,82.06,entsoe.eu,FALSE,
2024/5/28 0:00,Portugal,Portugal,PT,61.89,93.64,90.33,79.26,entsoe.eu,FALSE,
2024/5/28 1:00,Portugal,Portugal,PT,59.07,94.19,90.06,78.41,entsoe.eu,FALSE,
2024/5/28 2:00,Portugal,Portugal,PT,63.24,96.58,90.29,79.26,entsoe.eu,FALSE,
2024/5/28 3:00,Portugal,Portugal,PT,61.29,93.74,90.75,80.62,entsoe.eu,FALSE,
2024/5/28 4:00,Portugal,Portugal,PT,50.35,71.87,94.72,91.41,entsoe.eu,FALSE,
2024/5/28 5:00,Portugal,Portugal,PT,47.07,62.31,96.82,96.82,entsoe.eu,FALSE,
2024/5/28 6:00,Portugal,Portugal,PT,57.49,85.21,92.37,87.34,entsoe.eu,FALSE,
2024/5/28 7:00,Portugal,Portugal,PT,40.4,81.52,91.5,83.22,entsoe.eu,FALSE,
2024/5/28 8:00,Portugal,Portugal,PT,32.86,74.24,92.67,83.31,entsoe.eu,FALSE,
2024/5/28 9:00,Portugal,Portugal,PT,30.78,72.07,93.24,84.25,entsoe.eu,FALSE,
2024/5/28 10:00,Portugal,Portugal,PT,30.94,72.82,93.19,85.09,entsoe.eu,FALSE,
2024/5/28 11:00,Portugal,Portugal,PT,31.71,73.76,93.05,85.09,entsoe.eu,FALSE,
2024/5/28 12:00,Portugal,Portugal,PT,30.56,71.61,93.28,85.38,entsoe.eu,FALSE,
2024/5/28 13:00,Portugal,Portugal,PT,31.17,72.61,93.02,84.43,entsoe.eu,FALSE,
2024/5/28 14:00,Portugal,Portugal,PT,31.85,73.34,92.83,84.07,entsoe.eu,FALSE,
2024/5/28 15:00,Portugal,Portugal,PT,32.18,73.1,92.77,83.89,entsoe.eu,FALSE,
2024/5/28 16:00,Portugal,Portugal,PT,33.52,74.52,92.46,83.01,entsoe.eu,FALSE,
2024/5/28 17:00,Portugal,Portugal,PT,47.57,86.31,90.61,82.44,entsoe.eu,FALSE,
2024/5/28 18:00,Portugal,Portugal,PT,67.39,88.88,91.12,85.71,entsoe.eu,FALSE,
2024/5/28 19:00,Portugal,Portugal,PT,69.02,77.43,94.01,93.26,entsoe.eu,FALSE,
2024/5/28 20:00,Portugal,Portugal,PT,74.26,87.65,92.11,89.76,entsoe.eu,FALSE,
2024/5/28 21:00,Portugal,Portugal,PT,63.22,82.72,92.45,87.39,entsoe.eu,FALSE,
2024/5/28 22:00,Portugal,Portugal,PT,73.37,87.55,92.99,87.76,entsoe.eu,FALSE,
2024/5/28 23:00,Portugal,Portugal,PT,62,85.52,92.77,85.03,entsoe.eu,FALSE,
2024/5/29 0:00,Portugal,Portugal,PT,64.15,94.21,90.92,80.58,entsoe.eu,FALSE,
2024/5/29 1:00,Portugal,Portugal,PT,66,97.27,90.39,79.76,entsoe.eu,FALSE,
2024/5/29 2:00,Portugal,Portugal,PT,66.03,94.92,90.99,81.54,entsoe.eu,FALSE,
2024/5/29 3:00,Portugal,Portugal,PT,65.25,90.93,92.01,84.61,entsoe.eu,FALSE,
2024/5/29 4:00,Portugal,Portugal,PT,67.84,83.06,94.29,91.03,entsoe.eu,FALSE,
2024/5/29 5:00,Portugal,Portugal,PT,60.38,69.44,96.86,96.86,entsoe.eu,FALSE,
2024/5/29 6:00,Portugal,Portugal,PT,67.12,90.35,92.15,87.75,entsoe.eu,FALSE,
2024/5/29 7:00,Portugal,Portugal,PT,51.72,93.55,89.72,81.28,entsoe.eu,FALSE,
2024/5/29 8:00,Portugal,Portugal,PT,41.18,86.16,90.6,82.05,entsoe.eu,FALSE,
2024/5/29 9:00,Portugal,Portugal,PT,36.85,79.77,91.72,83.66,entsoe.eu,FALSE,
2024/5/29 10:00,Portugal,Portugal,PT,36.35,78.44,91.88,83.81,entsoe.eu,FALSE,
2024/5/29 11:00,Portugal,Portugal,PT,35.91,78.31,92.01,84.74,entsoe.eu,FALSE,
2024/5/29 12:00,Portugal,Portugal,PT,35.22,77.42,92.15,85.27,entsoe.eu,FALSE,
2024/5/29 13:00,Portugal,Portugal,PT,33.5,75.43,92.36,85.9,entsoe.eu,FALSE,
2024/5/29 14:00,Portugal,Portugal,PT,33.28,74.88,92.37,86.46,entsoe.eu,FALSE,
2024/5/29 15:00,Portugal,Portugal,PT,33.25,74.34,92.38,86.59,entsoe.eu,FALSE,
2024/5/29 16:00,Portugal,Portugal,PT,36.63,78.66,91.58,85.54,entsoe.eu,FALSE,
2024/5/29 17:00,Portugal,Portugal,PT,46.69,85.4,90.66,84.74,entsoe.eu,FALSE,
2024/5/29 18:00,Portugal,Portugal,PT,74.09,91.46,91.62,86.38,entsoe.eu,FALSE,
2024/5/29 19:00,Portugal,Portugal,PT,72.86,79.93,94.23,91.64,entsoe.eu,FALSE,
2024/5/29 20:00,Portugal,Portugal,PT,72.81,79.17,94.47,92.32,entsoe.eu,FALSE,
2024/5/29 21:00,Portugal,Portugal,PT,75.88,88.66,92.61,88.63,entsoe.eu,FALSE,
2024/5/29 22:00,Portugal,Portugal,PT,72.61,93.2,91.22,84.05,entsoe.eu,FALSE,
2024/5/29 23:00,Portugal,Portugal,PT,68.84,85.47,93.3,86.47,entsoe.eu,FALSE,
2024/5/30 0:00,Portugal,Portugal,PT,69.78,90.19,92.62,85.1,entsoe.eu,FALSE,
2024/5/30 1:00,Portugal,Portugal,PT,68.48,89.95,92.66,85.44,entsoe.eu,FALSE,
2024/5/30 2:00,Portugal,Portugal,PT,65.88,90.54,92.25,84.17,entsoe.eu,FALSE,
2024/5/30 3:00,Portugal,Portugal,PT,63.83,85.28,93.28,87.21,entsoe.eu,FALSE,
2024/5/30 4:00,Portugal,Portugal,PT,73.31,85.02,94.74,91.5,entsoe.eu,FALSE,
2024/5/30 5:00,Portugal,Portugal,PT,66.28,77.11,96.25,95.75,entsoe.eu,FALSE,
2024/5/30 6:00,Portugal,Portugal,PT,42.79,79.04,93.23,90.05,entsoe.eu,FALSE,
2024/5/30 7:00,Portugal,Portugal,PT,35.5,81.14,91.97,86.23,entsoe.eu,FALSE,
2024/5/30 8:00,Portugal,Portugal,PT,30.05,73.21,93.26,87.33,entsoe.eu,FALSE,
2024/5/30 9:00,Portugal,Portugal,PT,29.13,70.87,93.57,87.53,entsoe.eu,FALSE,
2024/5/30 10:00,Portugal,Portugal,PT,29.16,70.67,93.62,87.55,entsoe.eu,FALSE,
2024/5/30 11:00,Portugal,Portugal,PT,29.76,71.15,93.57,87.37,entsoe.eu,FALSE,
2024/5/30 12:00,Portugal,Portugal,PT,29.4,71.15,93.62,87.29,entsoe.eu,FALSE,
2024/5/30 13:00,Portugal,Portugal,PT,28.26,69.41,93.73,86.74,entsoe.eu,FALSE,
2024/5/30 14:00,Portugal,Portugal,PT,28.36,69.51,93.68,86.28,entsoe.eu,FALSE,
2024/5/30 15:00,Portugal,Portugal,PT,27.8,68.11,93.8,87.36,entsoe.eu,FALSE,
2024/5/30 16:00,Portugal,Portugal,PT,27.49,68.12,93.81,88.62,entsoe.eu,FALSE,
2024/5/30 17:00,Portugal,Portugal,PT,31.84,72.85,92.82,86.81,entsoe.eu,FALSE,
2024/5/30 18:00,Portugal,Portugal,PT,59.63,81.19,93.31,88.94,entsoe.eu,FALSE,
2024/5/30 19:00,Portugal,Portugal,PT,71.14,79.53,94.86,92.22,entsoe.eu,FALSE,
2024/5/30 20:00,Portugal,Portugal,PT,65.31,73.59,95.64,93.97,entsoe.eu,FALSE,
2024/5/30 21:00,Portugal,Portugal,PT,51.66,77.21,93.28,89.14,entsoe.eu,FALSE,
2024/5/30 22:00,Portugal,Portugal,PT,46.27,76.26,93.09,87.88,entsoe.eu,FALSE,
2024/5/30 23:00,Portugal,Portugal,PT,38.96,69.47,94.35,90.38,entsoe.eu,FALSE,
2024/5/31 0:00,Portugal,Portugal,PT,29.94,63.39,94.92,92.16,entsoe.eu,FALSE,
2024/5/31 1:00,Portugal,Portugal,PT,24.77,63.4,94.45,91.13,entsoe.eu,FALSE,
2024/5/31 2:00,Portugal,Portugal,PT,24.06,63.2,94.48,91.32,entsoe.eu,FALSE,
2024/5/31 3:00,Portugal,Portugal,PT,30.16,60.24,96.03,95.31,entsoe.eu,FALSE,
2024/5/31 4:00,Portugal,Portugal,PT,34.5,59.53,96.58,96.58,entsoe.eu,FALSE,
2024/5/31 5:00,Portugal,Portugal,PT,27.54,55.06,96.69,96.69,entsoe.eu,FALSE,
2024/5/31 6:00,Portugal,Portugal,PT,22.4,59.72,94.88,93,entsoe.eu,FALSE,
2024/5/31 7:00,Portugal,Portugal,PT,23.82,60.68,94.51,91.05,entsoe.eu,FALSE,
2024/5/31 8:00,Portugal,Portugal,PT,24.68,61.42,94.31,90.45,entsoe.eu,FALSE,
2024/5/31 9:00,Portugal,Portugal,PT,24.17,61.56,94.47,90.89,entsoe.eu,FALSE,
2024/5/31 10:00,Portugal,Portugal,PT,24.84,62.73,94.36,90.5,entsoe.eu,FALSE,
2024/5/31 11:00,Portugal,Portugal,PT,25.07,63.78,94.34,90.64,entsoe.eu,FALSE,
2024/5/31 12:00,Portugal,Portugal,PT,24.91,63.27,94.37,90.44,entsoe.eu,FALSE,
2024/5/31 13:00,Portugal,Portugal,PT,25.04,63.86,94.27,90.16,entsoe.eu,FALSE,
2024/5/31 14:00,Portugal,Portugal,PT,25.55,64.76,94.14,89.85,entsoe.eu,FALSE,
2024/5/31 15:00,Portugal,Portugal,PT,27.25,65.5,93.79,88.83,entsoe.eu,FALSE,
2024/5/31 16:00,Portugal,Portugal,PT,28.95,67.63,93.43,87.85,entsoe.eu,FALSE,
2024/5/31 17:00,Portugal,Portugal,PT,30.65,69.32,93.06,87.08,entsoe.eu,FALSE,
2024/5/31 18:00,Portugal,Portugal,PT,49.89,74.33,93.48,88.32,entsoe.eu,FALSE,
2024/5/31 19:00,Portugal,Portugal,PT,56.5,72.55,94.46,90.83,entsoe.eu,FALSE,
2024/5/31 20:00,Portugal,Portugal,PT,51.69,69.48,94.66,91.3,entsoe.eu,FALSE,
2024/5/31 21:00,Portugal,Portugal,PT,50.11,68.39,95.05,92.17,entsoe.eu,FALSE,
2024/5/31 22:00,Portugal,Portugal,PT,43.26,67.21,94.94,91.98,entsoe.eu,FALSE,
2024/5/31 23:00,Portugal,Portugal,PT,44.5,67.47,95.36,91.99,entsoe.eu,FALSE,
2024/6/1 0:00,Portugal,Portugal,PT,34.88,61.45,95.9,93.84,entsoe.eu,FALSE,
2024/6/1 1:00,Portugal,Portugal,PT,34.52,60.81,96.1,94.78,entsoe.eu,FALSE,
2024/6/1 2:00,Portugal,Portugal,PT,31.32,60.3,96.16,95.12,entsoe.eu,FALSE,
2024/6/1 3:00,Portugal,Portugal,PT,21.77,54.85,96.47,96.17,entsoe.eu,FALSE,
2024/6/1 4:00,Portugal,Portugal,PT,13.93,48.62,96.8,96.8,entsoe.eu,FALSE,
2024/6/1 5:00,Portugal,Portugal,PT,18.83,50.59,96.85,96.85,entsoe.eu,FALSE,
2024/6/1 6:00,Portugal,Portugal,PT,16.32,52.8,96.21,94.92,entsoe.eu,FALSE,
2024/6/1 7:00,Portugal,Portugal,PT,17.94,53.75,95.92,93.32,entsoe.eu,FALSE,
2024/6/1 8:00,Portugal,Portugal,PT,20.96,58.14,95.26,91.56,entsoe.eu,FALSE,
2024/6/1 9:00,Portugal,Portugal,PT,22.65,60.45,94.93,90.24,entsoe.eu,FALSE,
2024/6/1 10:00,Portugal,Portugal,PT,22.76,61.07,94.9,90.27,entsoe.eu,FALSE,
2024/6/1 11:00,Portugal,Portugal,PT,23.79,62.88,94.68,89.78,entsoe.eu,FALSE,
2024/6/1 12:00,Portugal,Portugal,PT,24.31,63.92,94.57,89.44,entsoe.eu,FALSE,
2024/6/1 13:00,Portugal,Portugal,PT,24.55,64.96,94.58,89.06,entsoe.eu,FALSE,
2024/6/1 14:00,Portugal,Portugal,PT,26.5,67.24,94.16,87.99,entsoe.eu,FALSE,
2024/6/1 15:00,Portugal,Portugal,PT,26.42,67.34,94.16,88.27,entsoe.eu,FALSE,
2024/6/1 16:00,Portugal,Portugal,PT,26.46,67.38,94.14,88.4,entsoe.eu,FALSE,
2024/6/1 17:00,Portugal,Portugal,PT,25.56,64.8,94.35,88.81,entsoe.eu,FALSE,
2024/6/1 18:00,Portugal,Portugal,PT,47.03,70.17,94.82,89.82,entsoe.eu,FALSE,
2024/6/1 19:00,Portugal,Portugal,PT,52.92,67.09,95.98,93.05,entsoe.eu,FALSE,
2024/6/1 20:00,Portugal,Portugal,PT,50.47,63.99,96.48,94.6,entsoe.eu,FALSE,
2024/6/1 21:00,Portugal,Portugal,PT,41.57,60.58,96.51,94.76,entsoe.eu,FALSE,
2024/6/1 22:00,Portugal,Portugal,PT,33.79,59.18,96.12,94.07,entsoe.eu,FALSE,
2024/6/1 23:00,Portugal,Portugal,PT,33.74,60.96,95.97,93.85,entsoe.eu,FALSE,
2024/6/2 0:00,Portugal,Portugal,PT,25.7,59.87,95.52,92.94,entsoe.eu,FALSE,
2024/6/2 1:00,Portugal,Portugal,PT,23.9,58.34,95.79,93.82,entsoe.eu,FALSE,
2024/6/2 2:00,Portugal,Portugal,PT,18.92,54.85,96.26,95.39,entsoe.eu,FALSE,
2024/6/2 3:00,Portugal,Portugal,PT,20.9,52.51,96.88,96.88,entsoe.eu,FALSE,
2024/6/2 4:00,Portugal,Portugal,PT,25.05,52.83,97.07,97.07,entsoe.eu,FALSE,
2024/6/2 5:00,Portugal,Portugal,PT,18.64,51.12,96.93,96.93,entsoe.eu,FALSE,
2024/6/2 6:00,Portugal,Portugal,PT,16.31,53.6,96.22,94.78,entsoe.eu,FALSE,
2024/6/2 7:00,Portugal,Portugal,PT,19.15,55.73,95.73,92.11,entsoe.eu,FALSE,
2024/6/2 8:00,Portugal,Portugal,PT,21.14,57.61,95.42,89.93,entsoe.eu,FALSE,
2024/6/2 9:00,Portugal,Portugal,PT,21.66,59.23,95.36,89.27,entsoe.eu,FALSE,
2024/6/2 10:00,Portugal,Portugal,PT,20.62,60.21,95.52,90.44,entsoe.eu,FALSE,
2024/6/2 11:00,Portugal,Portugal,PT,23.43,64.67,94.94,88.76,entsoe.eu,FALSE,
2024/6/2 12:00,Portugal,Portugal,PT,24.6,66.82,94.71,87.33,entsoe.eu,FALSE,
2024/6/2 13:00,Portugal,Portugal,PT,25.58,69.38,94.48,87.63,entsoe.eu,FALSE,
2024/6/2 14:00,Portugal,Portugal,PT,26.1,70.6,94.32,87.86,entsoe.eu,FALSE,
2024/6/2 15:00,Portugal,Portugal,PT,27.2,72.36,94.06,87.71,entsoe.eu,FALSE,
2024/6/2 16:00,Portugal,Portugal,PT,30.85,76.31,93.48,86.65,entsoe.eu,FALSE,
2024/6/2 17:00,Portugal,Portugal,PT,35.38,74.37,93.71,86.9,entsoe.eu,FALSE,
2024/6/2 18:00,Portugal,Portugal,PT,66.89,81.27,94.67,89.75,entsoe.eu,FALSE,
2024/6/2 19:00,Portugal,Portugal,PT,72.96,80.17,95.27,91.8,entsoe.eu,FALSE,
2024/6/2 20:00,Portugal,Portugal,PT,71.14,77.11,95.55,92.63,entsoe.eu,FALSE,
2024/6/2 21:00,Portugal,Portugal,PT,69.05,76.32,95.78,93.29,entsoe.eu,FALSE,
2024/6/2 22:00,Portugal,Portugal,PT,44.92,77.61,92.97,85.97,entsoe.eu,FALSE,
2024/6/2 23:00,Portugal,Portugal,PT,35.24,74.51,92.5,83.63,entsoe.eu,FALSE,
2024/6/3 0:00,Portugal,Portugal,PT,33.83,73.72,92.59,83.97,entsoe.eu,FALSE,
2024/6/3 1:00,Portugal,Portugal,PT,36.4,76.47,92.03,81.68,entsoe.eu,FALSE,
2024/6/3 2:00,Portugal,Portugal,PT,35.83,77.04,92.08,82.42,entsoe.eu,FALSE,
2024/6/3 3:00,Portugal,Portugal,PT,38.32,78.81,92.08,84.33,entsoe.eu,FALSE,
2024/6/3 4:00,Portugal,Portugal,PT,62.79,70.1,97.12,97.12,entsoe.eu,FALSE,
2024/6/3 5:00,Portugal,Portugal,PT,62.26,67.15,97.33,97.33,entsoe.eu,FALSE,
2024/6/3 6:00,Portugal,Portugal,PT,61.09,70.05,96.4,96.4,entsoe.eu,FALSE,
2024/6/3 7:00,Portugal,Portugal,PT,51.86,81.26,93.14,90.06,entsoe.eu,FALSE,
2024/6/3 8:00,Portugal,Portugal,PT,38.8,77.5,92.73,88.15,entsoe.eu,FALSE,
2024/6/3 9:00,Portugal,Portugal,PT,40.39,78.13,92.98,88.64,entsoe.eu,FALSE,
2024/6/3 10:00,Portugal,Portugal,PT,39.43,77.41,93.12,88.88,entsoe.eu,FALSE,
2024/6/3 11:00,Portugal,Portugal,PT,39.64,77.05,93.23,88.99,entsoe.eu,FALSE,
2024/6/3 12:00,Portugal,Portugal,PT,39.13,77.96,93.05,88.76,entsoe.eu,FALSE,
2024/6/3 13:00,Portugal,Portugal,PT,33.4,77.38,92.45,86.84,entsoe.eu,FALSE,
2024/6/3 14:00,Portugal,Portugal,PT,45.27,91.23,89.3,83.09,entsoe.eu,FALSE,
2024/6/3 15:00,Portugal,Portugal,PT,55.33,103.31,86.71,81.13,entsoe.eu,FALSE,
2024/6/3 16:00,Portugal,Portugal,PT,63.58,104.02,86.95,82.61,entsoe.eu,FALSE,
2024/6/3 17:00,Portugal,Portugal,PT,81.1,106.77,87.76,85.07,entsoe.eu,FALSE,
2024/6/3 18:00,Portugal,Portugal,PT,100.69,127.17,83.5,80.96,entsoe.eu,FALSE,
2024/6/3 19:00,Portugal,Portugal,PT,104.07,120.63,85.4,83.81,entsoe.eu,FALSE,
2024/6/3 20:00,Portugal,Portugal,PT,105.54,128.42,83.49,81.02,entsoe.eu,FALSE,
2024/6/3 21:00,Portugal,Portugal,PT,95.1,114.91,86.63,83.92,entsoe.eu,FALSE,
2024/6/3 22:00,Portugal,Portugal,PT,95.74,115.13,87.21,83.74,entsoe.eu,FALSE,
2024/6/3 23:00,Portugal,Portugal,PT,93.92,114.61,87.51,82.85,entsoe.eu,FALSE,
2024/6/4 0:00,Portugal,Portugal,PT,96.06,119.24,86.53,81.75,entsoe.eu,FALSE,
2024/6/4 1:00,Portugal,Portugal,PT,100.17,125.87,85.41,79.45,entsoe.eu,FALSE,
2024/6/4 2:00,Portugal,Portugal,PT,101.22,127.52,84.9,79.43,entsoe.eu,FALSE,
2024/6/4 3:00,Portugal,Portugal,PT,122.62,154.3,79.32,74.72,entsoe.eu,FALSE,
2024/6/4 4:00,Portugal,Portugal,PT,123.34,152.43,78.9,78.04,entsoe.eu,FALSE,
2024/6/4 5:00,Portugal,Portugal,PT,116.25,137.76,81.94,81.94,entsoe.eu,FALSE,
2024/6/4 6:00,Portugal,Portugal,PT,111.51,143.16,80.05,79.57,entsoe.eu,FALSE,
2024/6/4 7:00,Portugal,Portugal,PT,74.66,104.48,88.12,84.21,entsoe.eu,FALSE,
2024/6/4 8:00,Portugal,Portugal,PT,46.36,87.64,90.33,84.22,entsoe.eu,FALSE,
2024/6/4 9:00,Portugal,Portugal,PT,35.47,77.12,92.06,85.62,entsoe.eu,FALSE,
2024/6/4 10:00,Portugal,Portugal,PT,33.01,74.19,92.59,86.27,entsoe.eu,FALSE,
2024/6/4 11:00,Portugal,Portugal,PT,32.49,73.74,92.66,86.85,entsoe.eu,FALSE,
2024/6/4 12:00,Portugal,Portugal,PT,32.34,72.96,92.71,86.83,entsoe.eu,FALSE,
2024/6/4 13:00,Portugal,Portugal,PT,35.01,75.84,91.96,85.89,entsoe.eu,FALSE,
2024/6/4 14:00,Portugal,Portugal,PT,41.22,83.27,90.22,84.06,entsoe.eu,FALSE,
2024/6/4 15:00,Portugal,Portugal,PT,44.6,87.86,89.32,83.46,entsoe.eu,FALSE,
2024/6/4 16:00,Portugal,Portugal,PT,54.47,99.55,86.78,80.63,entsoe.eu,FALSE,
2024/6/4 17:00,Portugal,Portugal,PT,84.25,126.42,81.77,76.85,entsoe.eu,FALSE,
2024/6/4 18:00,Portugal,Portugal,PT,113.48,147.37,78,76.34,entsoe.eu,FALSE,
2024/6/4 19:00,Portugal,Portugal,PT,116.53,143.04,79.45,79.04,entsoe.eu,FALSE,
2024/6/4 20:00,Portugal,Portugal,PT,118.03,143.87,79.44,79.24,entsoe.eu,FALSE,
2024/6/4 21:00,Portugal,Portugal,PT,112.93,138.7,80.71,80.14,entsoe.eu,FALSE,
2024/6/4 22:00,Portugal,Portugal,PT,119.62,143.8,80.39,79.86,entsoe.eu,FALSE,
2024/6/4 23:00,Portugal,Portugal,PT,119.13,150.73,78.71,77.16,entsoe.eu,FALSE,
2024/6/5 0:00,Portugal,Portugal,PT,122.37,169.05,73.94,69.88,entsoe.eu,FALSE,
2024/6/5 1:00,Portugal,Portugal,PT,124.79,171.91,73.44,69.05,entsoe.eu,FALSE,
2024/6/5 2:00,Portugal,Portugal,PT,126.63,162.53,76.48,74.43,entsoe.eu,FALSE,
2024/6/5 3:00,Portugal,Portugal,PT,126.58,161.72,76.71,75.22,entsoe.eu,FALSE,
2024/6/5 4:00,Portugal,Portugal,PT,123.09,149.36,79.6,79.6,entsoe.eu,FALSE,
2024/6/5 5:00,Portugal,Portugal,PT,119.58,139.54,81.61,81.61,entsoe.eu,FALSE,
2024/6/5 6:00,Portugal,Portugal,PT,101.78,137.75,80.75,78.27,entsoe.eu,FALSE,
2024/6/5 7:00,Portugal,Portugal,PT,70.43,117.35,83.49,76.76,entsoe.eu,FALSE,
2024/6/5 8:00,Portugal,Portugal,PT,46.36,88.56,89.38,81.79,entsoe.eu,FALSE,
2024/6/5 9:00,Portugal,Portugal,PT,36.4,75.7,91.87,84.41,entsoe.eu,FALSE,
2024/6/5 10:00,Portugal,Portugal,PT,35.9,75.23,91.91,84.81,entsoe.eu,FALSE,
2024/6/5 11:00,Portugal,Portugal,PT,35.18,74.16,92.01,85.27,entsoe.eu,FALSE,
2024/6/5 12:00,Portugal,Portugal,PT,33.66,72.1,92.36,86,entsoe.eu,FALSE,
2024/6/5 13:00,Portugal,Portugal,PT,33.18,70.89,92.45,85.28,entsoe.eu,FALSE,
2024/6/5 14:00,Portugal,Portugal,PT,34.01,72.09,92.24,84.51,entsoe.eu,FALSE,
2024/6/5 15:00,Portugal,Portugal,PT,35.37,74.12,91.88,84.83,entsoe.eu,FALSE,
2024/6/5 16:00,Portugal,Portugal,PT,44.74,85.97,89.49,83.38,entsoe.eu,FALSE,
2024/6/5 17:00,Portugal,Portugal,PT,74.98,107.99,86.18,81.91,entsoe.eu,FALSE,
2024/6/5 18:00,Portugal,Portugal,PT,96.76,114.31,86.39,84.37,entsoe.eu,FALSE,
2024/6/5 19:00,Portugal,Portugal,PT,91.08,102.08,88.85,88.34,entsoe.eu,FALSE,
2024/6/5 20:00,Portugal,Portugal,PT,91.21,104.42,88.25,87.58,entsoe.eu,FALSE,
2024/6/5 21:00,Portugal,Portugal,PT,83.71,98.73,89.8,86.96,entsoe.eu,FALSE,
2024/6/5 22:00,Portugal,Portugal,PT,80.94,117.07,84.85,76.47,entsoe.eu,FALSE,
2024/6/5 23:00,Portugal,Portugal,PT,81.4,118.2,84.87,74.8,entsoe.eu,FALSE,
2024/6/6 0:00,Portugal,Portugal,PT,76.67,112.64,86.17,75.99,entsoe.eu,FALSE,
2024/6/6 1:00,Portugal,Portugal,PT,76.44,114.54,85.79,75.05,entsoe.eu,FALSE,
2024/6/6 2:00,Portugal,Portugal,PT,78.55,113.06,86.61,76.55,entsoe.eu,FALSE,
2024/6/6 3:00,Portugal,Portugal,PT,77.43,115.12,85.8,75.48,entsoe.eu,FALSE,
2024/6/6 4:00,Portugal,Portugal,PT,74.61,94.53,90.82,86.11,entsoe.eu,FALSE,
2024/6/6 5:00,Portugal,Portugal,PT,72.6,93.28,91.25,87.42,entsoe.eu,FALSE,
2024/6/6 6:00,Portugal,Portugal,PT,64.04,107.27,85.79,76.78,entsoe.eu,FALSE,
2024/6/6 7:00,Portugal,Portugal,PT,58.35,102.13,86.95,76.87,entsoe.eu,FALSE,
2024/6/6 8:00,Portugal,Portugal,PT,46.66,89.17,89.48,79.28,entsoe.eu,FALSE,
2024/6/6 9:00,Portugal,Portugal,PT,41.54,83.98,90.71,81.08,entsoe.eu,FALSE,
2024/6/6 10:00,Portugal,Portugal,PT,37.75,79.7,91.49,82.95,entsoe.eu,FALSE,
2024/6/6 11:00,Portugal,Portugal,PT,38.77,81.8,91.22,83.03,entsoe.eu,FALSE,
2024/6/6 12:00,Portugal,Portugal,PT,37.51,79.84,91.55,83.46,entsoe.eu,FALSE,
